,time,x,x,x,x,time,u,u,u,u
2030,40.64,-0.000164716,-0.000487406,-0.000516866,-0.000458047,40.64,0,0.014633564,0.025857763,0.045819828
2031,40.66,-0.000164404,-0.000487026,-0.000516576,-0.000457897,40.66,0,0.014622169,0.02584328,0.045804739
2032,40.68,-0.000164092,-0.000486647,-0.000516287,-0.000457746,40.68,0,0.014610782,0.025828805,0.045789655
2033,40.7,-0.000163781,-0.000486268,-0.000515998,-0.000457595,40.7,0,0.014599404,0.025814338,0.045774576
2034,40.72,-0.000163471,-0.000485889,-0.000515709,-0.000457444,40.72,0,0.014588035,0.025799879,0.045759502
2035,40.74,-0.000163162,-0.000485511,-0.00051542,-0.000457294,40.74,0,0.014576675,0.025785428,0.045744433
2036,40.76,-0.000162853,-0.000485133,-0.000515131,-0.000457143,40.76,0,0.014565323,0.025770985,0.045729368
2037,40.78,-0.000162544,-0.000484755,-0.000514842,-0.000456993,40.78,0,0.014553981,0.025756551,0.045714309
2038,40.8,-0.000162236,-0.000484377,-0.000514554,-0.000456842,40.8,0,0.014542647,0.025742124,0.045699255
2039,40.82,-0.000161929,-0.000484,-0.000514266,-0.000456692,40.82,0,0.014531322,0.025727705,0.045684206
2040,40.84,-0.000161622,-0.000483623,-0.000513978,-0.000456541,40.84,0,0.014520006,0.025713295,0.045669161
2041,40.86,-0.000161316,-0.000483247,-0.00051369,-0.000456391,40.86,0,0.014508699,0.025698893,0.045654122
2042,40.88,-0.000161011,-0.00048287,-0.000513402,-0.000456241,40.88,0,0.014497401,0.025684498,0.045639088
2043,40.9,-0.000160706,-0.000482494,-0.000513115,-0.00045609,40.9,0,0.014486111,0.025670112,0.045624058
2044,40.92,-0.000160401,-0.000482119,-0.000512827,-0.00045594,40.92,0,0.01447483,0.025655734,0.045609034
2045,40.94,-0.000160098,-0.000481743,-0.00051254,-0.00045579,40.94,0,0.014463558,0.025641364,0.045594014
2046,40.96,-0.000159794,-0.000481368,-0.000512253,-0.00045564,40.96,0,0.014452295,0.025627002,0.045579
2047,40.98,-0.000159492,-0.000480993,-0.000511966,-0.00045549,40.98,0,0.01444104,0.025612648,0.04556399
2048,41,-0.00015919,-0.000480619,-0.000511679,-0.00045534,41,0,0.014429795,0.025598302,0.045548985
2049,41.02,-0.000158888,-0.000480244,-0.000511393,-0.00045519,41.02,0,0.014418558,0.025583964,0.045533986
2050,41.04,-0.000158587,-0.00047987,-0.000511106,-0.00045504,41.04,0,0.014407329,0.025569634,0.045518991
2051,41.06,-0.000158287,-0.000479497,-0.00051082,-0.00045489,41.06,0,0.01439611,0.025555312,0.045504001
2052,41.08,-0.000157987,-0.000479123,-0.000510534,-0.00045474,41.08,0,0.014384899,0.025540998,0.045489016
2053,41.1,-0.000157688,-0.00047875,-0.000510248,-0.000454591,41.1,0,0.014373697,0.025526692,0.045474036
2054,41.12,-0.000157389,-0.000478377,-0.000509962,-0.000454441,41.12,0,0.014362504,0.025512395,0.045459061
2055,41.14,-0.000157091,-0.000478005,-0.000509676,-0.000454291,41.14,0,0.014351319,0.025498105,0.045444091
2056,41.16,-0.000156794,-0.000477633,-0.000509391,-0.000454142,41.16,0,0.014340143,0.025483823,0.045429125
2057,41.18,-0.000156497,-0.000477261,-0.000509106,-0.000453992,41.18,0,0.014328976,0.025469549,0.045414165
2058,41.2,-0.0001562,-0.000476889,-0.000508821,-0.000453843,41.2,0,0.014317818,0.025455283,0.04539921
2059,41.22,-0.000155904,-0.000476518,-0.000508536,-0.000453693,41.22,0,0.014306668,0.025441026,0.045384259
2060,41.24,-0.000155609,-0.000476146,-0.000508251,-0.000453544,41.24,0,0.014295527,0.025426776,0.045369314
2061,41.26,-0.000155314,-0.000475776,-0.000507966,-0.000453394,41.26,0,0.014284394,0.025412534,0.045354373
2062,41.28,-0.00015502,-0.000475405,-0.000507681,-0.000453245,41.28,0,0.014273271,0.0253983,0.045339438
2063,41.3,-0.000154727,-0.000475035,-0.000507397,-0.000453096,41.3,0,0.014262156,0.025384074,0.045324507
2064,41.32,-0.000154434,-0.000474665,-0.000507113,-0.000452947,41.32,0,0.014251049,0.025369856,0.045309581
2065,41.34,-0.000154141,-0.000474295,-0.000506829,-0.000452797,41.34,0,0.014239951,0.025355646,0.04529466
2066,41.36,-0.000153849,-0.000473926,-0.000506545,-0.000452648,41.36,0,0.014228862,0.025341444,0.045279744
2067,41.38,-0.000153558,-0.000473557,-0.000506261,-0.000452499,41.38,0,0.014217782,0.02532725,0.045264833
2068,41.4,-0.000153267,-0.000473188,-0.000505978,-0.00045235,41.4,0,0.01420671,0.025313064,0.045249927
2069,41.42,-0.000152977,-0.00047282,-0.000505694,-0.000452201,41.42,0,0.014195647,0.025298886,0.045235025
2070,41.44,-0.000152687,-0.000472452,-0.000505411,-0.000452052,41.44,0,0.014184592,0.025284716,0.045220129
2071,41.46,-0.000152398,-0.000472084,-0.000505128,-0.000451904,41.46,0,0.014173546,0.025270553,0.045205238
2072,41.48,-0.000152109,-0.000471716,-0.000504845,-0.000451755,41.48,0,0.014162509,0.025256399,0.045190351
2073,41.5,-0.000151821,-0.000471349,-0.000504562,-0.000451606,41.5,0,0.01415148,0.025242252,0.045175469
2074,41.52,-0.000151533,-0.000470982,-0.00050428,-0.000451457,41.52,0,0.01414046,0.025228114,0.045160593
2075,41.54,-0.000151246,-0.000470615,-0.000503997,-0.000451309,41.54,0,0.014129448,0.025213983,0.045145721
2076,41.56,-0.00015096,-0.000470248,-0.000503715,-0.00045116,41.56,0,0.014118445,0.025199861,0.045130854
2077,41.58,-0.000150674,-0.000469882,-0.000503433,-0.000451011,41.58,0,0.01410745,0.025185746,0.045115992
2078,41.6,-0.000150389,-0.000469516,-0.000503151,-0.000450863,41.6,0,0.014096464,0.025171639,0.045101135
2079,41.62,-0.000150104,-0.000469151,-0.000502869,-0.000450714,41.62,0,0.014085487,0.02515754,0.045086282
2080,41.64,-0.00014982,-0.000468785,-0.000502587,-0.000450566,41.64,0,0.014074518,0.025143449,0.045071435
2081,41.66,-0.000149536,-0.00046842,-0.000502306,-0.000450418,41.66,0,0.014063558,0.025129366,0.045056592
2082,41.68,-0.000149253,-0.000468055,-0.000502024,-0.000450269,41.68,0,0.014052606,0.025115291,0.045041755
2083,41.7,-0.00014897,-0.000467691,-0.000501743,-0.000450121,41.7,0,0.014041663,0.025101223,0.045026922
2084,41.72,-0.000148688,-0.000467327,-0.000501462,-0.000449973,41.72,0,0.014030728,0.025087164,0.045012094
2085,41.74,-0.000148406,-0.000466963,-0.000501181,-0.000449825,41.74,0,0.014019802,0.025073112,0.044997271
2086,41.76,-0.000148125,-0.000466599,-0.000500901,-0.000449676,41.76,0,0.014008884,0.025059068,0.044982453
2087,41.78,-0.000147844,-0.000466236,-0.00050062,-0.000449528,41.78,0,0.013997975,0.025045032,0.04496764
2088,41.8,-0.000147564,-0.000465873,-0.00050034,-0.00044938,41.8,0,0.013987074,0.025031004,0.044952832
2089,41.82,-0.000147285,-0.00046551,-0.000500059,-0.000449232,41.82,0,0.013976182,0.025016984,0.044938028
2090,41.84,-0.000147006,-0.000465147,-0.000499779,-0.000449084,41.84,0,0.013965298,0.025002972,0.04492323
2091,41.86,-0.000146728,-0.000464785,-0.000499499,-0.000448936,41.86,0,0.013954423,0.024988967,0.044908436
2092,41.88,-0.00014645,-0.000464423,-0.00049922,-0.000448789,41.88,0,0.013943556,0.024974971,0.044893647
2093,41.9,-0.000146172,-0.000464062,-0.00049894,-0.000448641,41.9,0,0.013932698,0.024960982,0.044878863
2094,41.92,-0.000145896,-0.0004637,-0.000498661,-0.000448493,41.92,0,0.013921848,0.024947001,0.044864084
2095,41.94,-0.000145619,-0.000463339,-0.000498381,-0.000448345,41.94,0,0.013911007,0.024933028,0.04484931
2096,41.96,-0.000145343,-0.000462978,-0.000498102,-0.000448198,41.96,0,0.013900174,0.024919062,0.044834541
2097,41.98,-0.000145068,-0.000462618,-0.000497823,-0.00044805,41.98,0,0.013889349,0.024905105,0.044819776
2098,42,-0.000144793,-0.000462258,-0.000497544,-0.000447903,42,0,0.013878533,0.024891155,0.044805016
2099,42.02,-0.000144519,-0.000461898,-0.000497266,-0.000447755,42.02,0,0.013867725,0.024877213,0.044790262
2100,42.04,-0.000144245,-0.000461538,-0.000496987,-0.000447608,42.04,0,0.013856926,0.024863279,0.044775512
2101,42.06,-0.000143972,-0.000461178,-0.000496709,-0.00044746,42.06,0,0.013846135,0.024849353,0.044760767
2102,42.08,-0.0001437,-0.000460819,-0.00049643,-0.000447313,42.08,0,0.013835353,0.024835435,0.044746026
2103,42.1,-0.000143427,-0.00046046,-0.000496152,-0.000447166,42.1,0,0.013824579,0.024821524,0.044731291
2104,42.12,-0.000143156,-0.000460102,-0.000495875,-0.000447018,42.12,0,0.013813813,0.024807621,0.044716561
2105,42.14,-0.000142885,-0.000459744,-0.000495597,-0.000446871,42.14,0,0.013803056,0.024793726,0.044701835
2106,42.16,-0.000142614,-0.000459386,-0.000495319,-0.000446724,42.16,0,0.013792307,0.024779839,0.044687114
2107,42.18,-0.000142344,-0.000459028,-0.000495042,-0.000446577,42.18,0,0.013781566,0.024765959,0.044672398
2108,42.2,-0.000142074,-0.00045867,-0.000494764,-0.00044643,42.2,0,0.013770834,0.024752088,0.044657687
2109,42.22,-0.000141805,-0.000458313,-0.000494487,-0.000446283,42.22,0,0.01376011,0.024738224,0.044642981
2110,42.24,-0.000141537,-0.000457956,-0.00049421,-0.000446136,42.24,0,0.013749395,0.024724367,0.04462828
2111,42.26,-0.000141269,-0.0004576,-0.000493934,-0.000445989,42.26,0,0.013738688,0.024710519,0.044613583
2112,42.28,-0.000141001,-0.000457243,-0.000493657,-0.000445842,42.28,0,0.013727989,0.024696678,0.044598891
2113,42.3,-0.000140734,-0.000456887,-0.00049338,-0.000445695,42.3,0,0.013717298,0.024682845,0.044584204
2114,42.32,-0.000140467,-0.000456531,-0.000493104,-0.000445548,42.32,0,0.013706616,0.02466902,0.044569522
2115,42.34,-0.000140201,-0.000456176,-0.000492828,-0.000445402,42.34,0,0.013695942,0.024655203,0.044554845
2116,42.36,-0.000139936,-0.000455821,-0.000492552,-0.000445255,42.36,0,0.013685277,0.024641393,0.044540173
2117,42.38,-0.000139671,-0.000455466,-0.000492276,-0.000445108,42.38,0,0.01367462,0.024627591,0.044525505
2118,42.4,-0.000139406,-0.000455111,-0.000492,-0.000444962,42.4,0,0.013663971,0.024613797,0.044510842
2119,42.42,-0.000139142,-0.000454757,-0.000491725,-0.000444815,42.42,0,0.01365333,0.02460001,0.044496185
2120,42.44,-0.000138879,-0.000454402,-0.000491449,-0.000444669,42.44,0,0.013642698,0.024586232,0.044481531
2121,42.46,-0.000138616,-0.000454049,-0.000491174,-0.000444522,42.46,0,0.013632074,0.024572461,0.044466883
2122,42.48,-0.000138353,-0.000453695,-0.000490899,-0.000444376,42.48,0,0.013621458,0.024558697,0.04445224
2123,42.5,-0.000138091,-0.000453342,-0.000490624,-0.00044423,42.5,0,0.013610851,0.024544942,0.044437601
2124,42.52,-0.00013783,-0.000452989,-0.000490349,-0.000444083,42.52,0,0.013600251,0.024531194,0.044422967
2125,42.54,-0.000137568,-0.000452636,-0.000490074,-0.000443937,42.54,0,0.01358966,0.024517453,0.044408339
2126,42.56,-0.000137308,-0.000452283,-0.0004898,-0.000443791,42.56,0,0.013579078,0.024503721,0.044393714
2127,42.58,-0.000137048,-0.000451931,-0.000489526,-0.000443645,42.58,0,0.013568503,0.024489996,0.044379095
2128,42.6,-0.000136788,-0.000451579,-0.000489251,-0.000443499,42.6,0,0.013557937,0.024476279,0.044364481
2129,42.62,-0.000136529,-0.000451228,-0.000488977,-0.000443353,42.62,0,0.013547379,0.024462569,0.044349871
2130,42.64,-0.000136271,-0.000450876,-0.000488703,-0.000443207,42.64,0,0.013536829,0.024448868,0.044335266
2131,42.66,-0.000136013,-0.000450525,-0.00048843,-0.000443061,42.66,0,0.013526288,0.024435173,0.044320666
2132,42.68,-0.000135755,-0.000450174,-0.000488156,-0.000442915,42.68,0,0.013515754,0.024421487,0.044306071
2133,42.7,-0.000135498,-0.000449824,-0.000487883,-0.000442769,42.7,0,0.013505229,0.024407808,0.04429148
2134,42.72,-0.000135241,-0.000449473,-0.000487609,-0.000442623,42.72,0,0.013494712,0.024394137,0.044276895
2135,42.74,-0.000134985,-0.000449123,-0.000487336,-0.000442477,42.74,0,0.013484203,0.024380474,0.044262314
2136,42.76,-0.000134729,-0.000448774,-0.000487063,-0.000442332,42.76,0,0.013473703,0.024366818,0.044247738
2137,42.78,-0.000134474,-0.000448424,-0.000486791,-0.000442186,42.78,0,0.01346321,0.02435317,0.044233166
2138,42.8,-0.00013422,-0.000448075,-0.000486518,-0.00044204,42.8,0,0.013452726,0.024339529,0.0442186
2139,42.82,-0.000133965,-0.000447726,-0.000486245,-0.000441895,42.82,0,0.01344225,0.024325896,0.044204038
2140,42.84,-0.000133712,-0.000447377,-0.000485973,-0.000441749,42.84,0,0.013431782,0.024312271,0.044189481
2141,42.86,-0.000133458,-0.000447029,-0.000485701,-0.000441604,42.86,0,0.013421322,0.024298653,0.044174929
2142,42.88,-0.000133206,-0.000446681,-0.000485429,-0.000441458,42.88,0,0.01341087,0.024285043,0.044160382
2143,42.9,-0.000132953,-0.000446333,-0.000485157,-0.000441313,42.9,0,0.013400427,0.024271441,0.04414584
2144,42.92,-0.000132701,-0.000445985,-0.000484885,-0.000441168,42.92,0,0.013389992,0.024257846,0.044131302
2145,42.94,-0.00013245,-0.000445638,-0.000484614,-0.000441022,42.94,0,0.013379564,0.024244259,0.044116769
2146,42.96,-0.000132199,-0.000445291,-0.000484342,-0.000440877,42.96,0,0.013369145,0.02423068,0.044102241
2147,42.98,-0.000131949,-0.000444944,-0.000484071,-0.000440732,42.98,0,0.013358734,0.024217108,0.044087718
2148,43,-0.000131699,-0.000444598,-0.0004838,-0.000440587,43,0,0.013348331,0.024203543,0.044073199
2149,43.02,-0.00013145,-0.000444252,-0.000483529,-0.000440442,43.02,0,0.013337937,0.024189987,0.044058685
2150,43.04,-0.000131201,-0.000443906,-0.000483258,-0.000440297,43.04,0,0.01332755,0.024176438,0.044044176
2151,43.06,-0.000130952,-0.00044356,-0.000482987,-0.000440152,43.06,0,0.013317171,0.024162896,0.044029672
2152,43.08,-0.000130704,-0.000443215,-0.000482717,-0.000440007,43.08,0,0.013306801,0.024149362,0.044015173
2153,43.1,-0.000130457,-0.000442869,-0.000482446,-0.000439862,43.1,0,0.013296438,0.024135836,0.044000678
2154,43.12,-0.000130209,-0.000442525,-0.000482176,-0.000439717,43.12,0,0.013286084,0.024122317,0.043986188
2155,43.14,-0.000129963,-0.00044218,-0.000481906,-0.000439572,43.14,0,0.013275737,0.024108806,0.043971703
2156,43.16,-0.000129717,-0.000441836,-0.000481636,-0.000439427,43.16,0,0.013265399,0.024095302,0.043957223
2157,43.18,-0.000129471,-0.000441492,-0.000481366,-0.000439283,43.18,0,0.013255069,0.024081806,0.043942747
2158,43.2,-0.000129226,-0.000441148,-0.000481097,-0.000439138,43.2,0,0.013244747,0.024068317,0.043928276
2159,43.22,-0.000128981,-0.000440804,-0.000480827,-0.000438993,43.22,0,0.013234433,0.024054836,0.04391381
2160,43.24,-0.000128737,-0.000440461,-0.000480558,-0.000438849,43.24,0,0.013224127,0.024041363,0.043899349
2161,43.26,-0.000128493,-0.000440118,-0.000480289,-0.000438704,43.26,0,0.013213828,0.024027897,0.043884892
2162,43.28,-0.00012825,-0.000439775,-0.00048002,-0.00043856,43.28,0,0.013203538,0.024014439,0.043870441
2163,43.3,-0.000128007,-0.000439433,-0.000479751,-0.000438416,43.3,0,0.013193256,0.024000988,0.043855994
2164,43.32,-0.000127764,-0.000439091,-0.000479482,-0.000438271,43.32,0,0.013182982,0.023987545,0.043841551
2165,43.34,-0.000127522,-0.000438749,-0.000479214,-0.000438127,43.34,0,0.013172716,0.023974109,0.043827114
2166,43.36,-0.000127281,-0.000438407,-0.000478945,-0.000437983,43.36,0,0.013162458,0.023960681,0.043812681
2167,43.38,-0.00012704,-0.000438066,-0.000478677,-0.000437838,43.38,0,0.013152208,0.02394726,0.043798253
2168,43.4,-0.000126799,-0.000437724,-0.000478409,-0.000437694,43.4,0,0.013141966,0.023933847,0.04378383
2169,43.42,-0.000126559,-0.000437384,-0.000478141,-0.00043755,43.42,0,0.013131732,0.023920441,0.043769411
2170,43.44,-0.000126319,-0.000437043,-0.000477873,-0.000437406,43.44,0,0.013121506,0.023907043,0.043754998
2171,43.46,-0.00012608,-0.000436703,-0.000477605,-0.000437262,43.46,0,0.013111288,0.023893652,0.043740589
2172,43.48,-0.000125841,-0.000436363,-0.000477338,-0.000437118,43.48,0,0.013101078,0.023880269,0.043726184
2173,43.5,-0.000125603,-0.000436023,-0.000477071,-0.000436974,43.5,0,0.013090875,0.023866894,0.043711785
2174,43.52,-0.000125365,-0.000435683,-0.000476803,-0.00043683,43.52,0,0.013080681,0.023853526,0.04369739
2175,43.54,-0.000125127,-0.000435344,-0.000476536,-0.000436686,43.54,0,0.013070495,0.023840165,0.043683
2176,43.56,-0.000124891,-0.000435005,-0.000476269,-0.000436542,43.56,0,0.013060316,0.023826812,0.043668615
2177,43.58,-0.000124654,-0.000434666,-0.000476003,-0.000436399,43.58,0,0.013050146,0.023813466,0.043654234
2178,43.6,-0.000124418,-0.000434328,-0.000475736,-0.000436255,43.6,0,0.013039983,0.023800128,0.043639859
2179,43.62,-0.000124182,-0.000433989,-0.000475469,-0.000436111,43.62,0,0.013029828,0.023786797,0.043625487
2180,43.64,-0.000123947,-0.000433651,-0.000475203,-0.000435968,43.64,0,0.013019682,0.023773474,0.043611121
2181,43.66,-0.000123712,-0.000433314,-0.000474937,-0.000435824,43.66,0,0.013009543,0.023760158,0.04359676
2182,43.68,-0.000123478,-0.000432976,-0.000474671,-0.000435681,43.68,0,0.012999412,0.02374685,0.043582403
2183,43.7,-0.000123244,-0.000432639,-0.000474405,-0.000435537,43.7,0,0.012989289,0.023733549,0.043568051
2184,43.72,-0.000123011,-0.000432302,-0.000474139,-0.000435394,43.72,0,0.012979173,0.023720255,0.043553703
2185,43.74,-0.000122778,-0.000431966,-0.000473874,-0.00043525,43.74,0,0.012969066,0.023706969,0.04353936
2186,43.76,-0.000122545,-0.000431629,-0.000473608,-0.000435107,43.76,0,0.012958967,0.023693691,0.043525022
2187,43.78,-0.000122313,-0.000431293,-0.000473343,-0.000434964,43.78,0,0.012948875,0.023680419,0.043510689
2188,43.8,-0.000122081,-0.000430957,-0.000473078,-0.00043482,43.8,0,0.012938791,0.023667156,0.043496361
2189,43.82,-0.00012185,-0.000430622,-0.000472813,-0.000434677,43.82,0,0.012928715,0.023653899,0.043482037
2190,43.84,-0.000121619,-0.000430286,-0.000472548,-0.000434534,43.84,0,0.012918647,0.023640651,0.043467718
2191,43.86,-0.000121389,-0.000429951,-0.000472284,-0.000434391,43.86,0,0.012908587,0.023627409,0.043453403
2192,43.88,-0.000121159,-0.000429616,-0.000472019,-0.000434248,43.88,0,0.012898535,0.023614175,0.043439094
2193,43.9,-0.00012093,-0.000429282,-0.000471755,-0.000434105,43.9,0,0.01288849,0.023600949,0.043424789
2194,43.92,-0.000120701,-0.000428947,-0.00047149,-0.000433962,43.92,0,0.012878454,0.023587729,0.043410489
2195,43.94,-0.000120472,-0.000428613,-0.000471226,-0.000433819,43.94,0,0.012868425,0.023574518,0.043396193
2196,43.96,-0.000120244,-0.00042828,-0.000470962,-0.000433676,43.96,0,0.012858404,0.023561313,0.043381902
2197,43.98,-0.000120016,-0.000427946,-0.000470699,-0.000433533,43.98,0,0.01284839,0.023548116,0.043367616
2198,44,-0.000119789,-0.000427613,-0.000470435,-0.000433391,44,0,0.012838385,0.023534927,0.043353335
2199,44.02,-0.000119562,-0.00042728,-0.000470171,-0.000433248,44.02,0,0.012828387,0.023521744,0.043339058
2200,44.04,-0.000119336,-0.000426947,-0.000469908,-0.000433105,44.04,0,0.012818397,0.023508569,0.043324786
2201,44.06,-0.000119109,-0.000426615,-0.000469645,-0.000432963,44.06,0,0.012808415,0.023495402,0.043310519
2202,44.08,-0.000118884,-0.000426282,-0.000469382,-0.00043282,44.08,0,0.012798441,0.023482242,0.043296256
2203,44.1,-0.000118659,-0.000425951,-0.000469119,-0.000432677,44.1,0,0.012788474,0.023469089,0.043281998
2204,44.12,-0.000118434,-0.000425619,-0.000468856,-0.000432535,44.12,0,0.012778515,0.023455944,0.043267745
2205,44.14,-0.00011821,-0.000425287,-0.000468594,-0.000432393,44.14,0,0.012768564,0.023442806,0.043253496
2206,44.16,-0.000117986,-0.000424956,-0.000468331,-0.00043225,44.16,0,0.012758621,0.023429675,0.043239252
2207,44.18,-0.000117762,-0.000424625,-0.000468069,-0.000432108,44.18,0,0.012748686,0.023416552,0.043225013
2208,44.2,-0.000117539,-0.000424295,-0.000467807,-0.000431965,44.2,0,0.012738758,0.023403436,0.043210779
2209,44.22,-0.000117317,-0.000423964,-0.000467545,-0.000431823,44.22,0,0.012728838,0.023390328,0.043196549
2210,44.24,-0.000117094,-0.000423634,-0.000467283,-0.000431681,44.24,0,0.012718925,0.023377226,0.043182324
2211,44.26,-0.000116873,-0.000423304,-0.000467021,-0.000431539,44.26,0,0.012709021,0.023364132,0.043168104
2212,44.28,-0.000116651,-0.000422974,-0.000466759,-0.000431397,44.28,0,0.012699124,0.023351046,0.043153888
2213,44.3,-0.00011643,-0.000422645,-0.000466498,-0.000431255,44.3,0,0.012689234,0.023337967,0.043139677
2214,44.32,-0.00011621,-0.000422316,-0.000466237,-0.000431113,44.32,0,0.012679353,0.023324895,0.043125471
2215,44.34,-0.00011599,-0.000421987,-0.000465975,-0.000430971,44.34,0,0.012669479,0.02331183,0.043111269
2216,44.36,-0.00011577,-0.000421658,-0.000465714,-0.000430829,44.36,0,0.012659613,0.023298773,0.043097072
2217,44.38,-0.000115551,-0.00042133,-0.000465454,-0.000430687,44.38,0,0.012649754,0.023285723,0.04308288
2218,44.4,-0.000115332,-0.000421002,-0.000465193,-0.000430545,44.4,0,0.012639904,0.02327268,0.043068692
2219,44.42,-0.000115114,-0.000420674,-0.000464932,-0.000430403,44.42,0,0.01263006,0.023259645,0.043054509
2220,44.44,-0.000114896,-0.000420347,-0.000464672,-0.000430262,44.44,0,0.012620225,0.023246617,0.043040331
2221,44.46,-0.000114678,-0.000420019,-0.000464412,-0.00043012,44.46,0,0.012610397,0.023233596,0.043026157
2222,44.48,-0.000114461,-0.000419692,-0.000464152,-0.000429978,44.48,0,0.012600577,0.023220583,0.043011988
2223,44.5,-0.000114244,-0.000419365,-0.000463892,-0.000429837,44.5,0,0.012590764,0.023207577,0.042997824
2224,44.52,-0.000114028,-0.000419039,-0.000463632,-0.000429695,44.52,0,0.01258096,0.023194578,0.042983664
2225,44.54,-0.000113812,-0.000418712,-0.000463372,-0.000429554,44.54,0,0.012571162,0.023181586,0.042969509
2226,44.56,-0.000113596,-0.000418386,-0.000463112,-0.000429412,44.56,0,0.012561373,0.023168602,0.042955359
2227,44.58,-0.000113381,-0.000418061,-0.000462853,-0.000429271,44.58,0,0.012551591,0.023155625,0.042941213
2228,44.6,-0.000113166,-0.000417735,-0.000462594,-0.000429129,44.6,0,0.012541816,0.023142655,0.042927072
2229,44.62,-0.000112952,-0.00041741,-0.000462335,-0.000428988,44.62,0,0.01253205,0.023129693,0.042912936
2230,44.64,-0.000112738,-0.000417085,-0.000462076,-0.000428847,44.64,0,0.012522291,0.023116737,0.042898804
2231,44.66,-0.000112524,-0.00041676,-0.000461817,-0.000428706,44.66,0,0.012512539,0.023103789,0.042884677
2232,44.68,-0.000112311,-0.000416435,-0.000461558,-0.000428564,44.68,0,0.012502795,0.023090849,0.042870555
2233,44.7,-0.000112099,-0.000416111,-0.0004613,-0.000428423,44.7,0,0.012493059,0.023077915,0.042856437
2234,44.72,-0.000111886,-0.000415787,-0.000461041,-0.000428282,44.72,0,0.01248333,0.023064989,0.042842324
2235,44.74,-0.000111674,-0.000415463,-0.000460783,-0.000428141,44.74,0,0.012473609,0.02305207,0.042828215
2236,44.76,-0.000111463,-0.00041514,-0.000460525,-0.000428,44.76,0,0.012463895,0.023039158,0.042814112
2237,44.78,-0.000111252,-0.000414816,-0.000460267,-0.000427859,44.78,0,0.012454189,0.023026254,0.042800013
2238,44.8,-0.000111041,-0.000414493,-0.000460009,-0.000427718,44.8,0,0.012444491,0.023013356,0.042785918
2239,44.82,-0.000110831,-0.000414171,-0.000459752,-0.000427577,44.82,0,0.0124348,0.023000466,0.042771828
2240,44.84,-0.000110621,-0.000413848,-0.000459494,-0.000427437,44.84,0,0.012425116,0.022987584,0.042757743
2241,44.86,-0.000110411,-0.000413526,-0.000459237,-0.000427296,44.86,0,0.01241544,0.022974708,0.042743662
2242,44.88,-0.000110202,-0.000413204,-0.00045898,-0.000427155,44.88,0,0.012405772,0.022961839,0.042729586
2243,44.9,-0.000109993,-0.000412882,-0.000458722,-0.000427014,44.9,0,0.012396111,0.022948978,0.042715515
2244,44.92,-0.000109785,-0.00041256,-0.000458466,-0.000426874,44.92,0,0.012386458,0.022936124,0.042701448
2245,44.94,-0.000109577,-0.000412239,-0.000458209,-0.000426733,44.94,0,0.012376812,0.022923277,0.042687386
2246,44.96,-0.00010937,-0.000411918,-0.000457952,-0.000426593,44.96,0,0.012367174,0.022910438,0.042673329
2247,44.98,-0.000109163,-0.000411597,-0.000457696,-0.000426452,44.98,0,0.012357543,0.022897605,0.042659276
2248,45,-0.000108956,-0.000411277,-0.000457439,-0.000426312,45,0,0.01234792,0.02288478,0.042645228
2249,45.02,-0.000108749,-0.000410957,-0.000457183,-0.000426171,45.02,0,0.012338304,0.022871962,0.042631185
2250,45.04,-0.000108543,-0.000410637,-0.000456927,-0.000426031,45.04,0,0.012328696,0.022859151,0.042617146
2251,45.06,-0.000108338,-0.000410317,-0.000456671,-0.000425891,45.06,0,0.012319095,0.022846347,0.042603111
2252,45.08,-0.000108133,-0.000409997,-0.000456415,-0.000425751,45.08,0,0.012309502,0.022833551,0.042589082
2253,45.1,-0.000107928,-0.000409678,-0.00045616,-0.00042561,45.1,0,0.012299916,0.022820762,0.042575057
2254,45.12,-0.000107723,-0.000409359,-0.000455904,-0.00042547,45.12,0,0.012290338,0.022807979,0.042561036
2255,45.14,-0.000107519,-0.00040904,-0.000455649,-0.00042533,45.14,0,0.012280767,0.022795204,0.04254702
2256,45.16,-0.000107316,-0.000408722,-0.000455394,-0.00042519,45.16,0,0.012271203,0.022782436,0.042533009
2257,45.18,-0.000107113,-0.000408403,-0.000455138,-0.00042505,45.18,0,0.012261647,0.022769676,0.042519003
2258,45.2,-0.00010691,-0.000408085,-0.000454884,-0.00042491,45.2,0,0.012252099,0.022756922,0.042505001
2259,45.22,-0.000106707,-0.000407767,-0.000454629,-0.00042477,45.22,0,0.012242558,0.022744176,0.042491003
2260,45.24,-0.000106505,-0.00040745,-0.000454374,-0.00042463,45.24,0,0.012233024,0.022731436,0.042477011
2261,45.26,-0.000106303,-0.000407133,-0.00045412,-0.00042449,45.26,0,0.012223498,0.022718704,0.042463023
2262,45.28,-0.000106102,-0.000406816,-0.000453865,-0.000424351,45.28,0,0.012213979,0.022705979,0.042449039
2263,45.3,-0.000105901,-0.000406499,-0.000453611,-0.000424211,45.3,0,0.012204467,0.022693261,0.04243506
2264,45.32,-0.0001057,-0.000406182,-0.000453357,-0.000424071,45.32,0,0.012194963,0.02268055,0.042421086
2265,45.34,-0.0001055,-0.000405866,-0.000453103,-0.000423932,45.34,0,0.012185467,0.022667847,0.042407116
2266,45.36,-0.0001053,-0.00040555,-0.000452849,-0.000423792,45.36,0,0.012175978,0.02265515,0.042393151
